国内社会化标注研究的知识图谱分析	邰杨芳:36155808;23678242|陈新国:08863480|	8	社会标注;网络信息组织;知识图谱;研究热点;	"社会标注作为当前web2.0环境下一种重要的网络信息资源的组织方式,受到情报学研究领域学者们的广泛关注,国内相关的研究也越来越多。本文运用了社会网络分析法、共词聚类分析法和词频分析法对现有相关研究文献进行分析,揭示该领域的科学研究结构,重点分析该领域的科研合作团体及其研究主题、当前研究热点及未来研究趋势,旨在促进领域内科研合作与交流、提供社会标注领域的未来研究方向。"	XNZY201604010
虚拟社区用户持续知识共享意愿影响因素实证研究——以知识贡献和知识搜寻为视角	李力:08984793|	10	虚拟社区;持续知识共享;知识贡献;知识搜寻;结构方程模型;	"用户持续知识共享是虚拟社区保持活力的本质所在。知识贡献和知识搜寻是构成知识共享的两个基本构成,二者紧密联系、缺一不可。从知识贡献和知识搜寻的视角出发,本文构建虚拟社区用户持续知识共享意愿的影响因素的理论模型,采用问卷调查法、并运用偏最小二乘结构方程模型方法对研究模型和假设进行验证。研究结果表明,用户感知知识增长、心流体验是影响用户对知识贡献和知识搜寻经历满意度的重要因素,并进而影响用户的持续知识贡献和知识搜寻意愿;出于互惠,当用户打算在社区中继续搜寻知识时,用户往往也会选择继续在社区中贡献知识。本文的研究也存在一些局限,会继续扩大调研范围,并考虑与客观数据相结合,共同揭示虚拟社区用户的行为规律。"	XNZY201604011
基于CSSCI来源期刊的我国LIS学科研究领域及其演化分析	徐晴:09033183|	8	中文社会科学引文索引;图书情报学科;研究领域;演化;共词分析;	"以1998年以来持续被CSSCI收录的图书情报学科(LIS)期刊所刊载的文献作为数据来源,运用词频分析、共词分析、聚类分析、多维尺度分析等多种研究方法,揭示我国LIS学科的主要研究领域及其演化趋势。研究发现,LIS学科在不同时间段有不同的关注点,传统的图书情报理论不断与网络环境、网络技术、大数据背景相结合,产生着具有现实意义的新主题;跨学科研究趋势明显,呈现出重视技术的研究特征,技术应用和管理创新成为热点。"	XNZY201604012
国外个人数字存档的实践经验及其启示	王新才:08989203|徐欣欣:32633447|	7	个人数字存档;国外实践经验;启示;	"个人数字存档是指对个人实践中产生的且归属于个人的、具有保存价值的原生性和再生性数字文件进行长期保存。存档主体是个人。文章从面向个人的产品和服务、探索个人如何进行数字存档的研究项目、以及图书馆、档案馆等文化机构面向公众的宣传指导三方面分析了国外的实践经验。最后,介绍了国内的实践情况,分析了国内的不足,并结合国外经验指出这些不足产生的根源,即个人动因不足和社会动因不受重视,为此,倡议图书馆、档案馆等机构积极开展面向公众的宣传指导工作。"	XNZY201604013
基于Python挖掘的大数据学术研究与人才需求的关系研究	夏火松:24609123|潘筱听:36563598|	9	大数据;CNKI;智联招聘;人才需求;	"本文以CNKI数据库收录的2006—2016年的硕博士相关论文与智联招聘网站27个热门城市硕博士学历的相关招聘信息为数据来源,分析了当前我国大数据在学界和业界的地域分布,学科(行业)分布和热点分布的现状,呈现了研究结果的可视化关系,发现了我国大数据人才需求特点与学术研究间的关系。从研究和人才需求关系的视角上弥补了关于大数据的文献计量重视学界研究分布趋势,而忽视业界人才需求的不足,其研究结果对企业和高校均有所启示。"	XNZY201701001
突发性灾难中受灾地区社交媒体用户行为研究——基于对“天津8.12爆炸”相关微博日志的内容分析和纵向分析	宗乾进:17735445|杨淑芳:36070870|谌莹:36070869|沈洪洲:32414951|	8	微博;社会化媒体;社交网络;灾难;用户行为;信息传播;	"受灾地区社交媒体用户能够提供有关灾难的第一手信息,对其行为进行研究,可以为灾难应急响应提供有针对性的策略。基于""8.12天津爆炸""后24小时天津地区用户发布的13757条有关爆炸的微博日志展开内容分析和纵向研究。主要研究发现如下:突发性灾难爆发后,受灾地社交媒体用户发布有关灾难日志的时间远快于传统媒体;受灾地社交媒体用户更倾向于宣泄情感,超过20%的内容为祈福信息;灾难爆发后的2小时内,受灾地社交媒体用户主要发布亲历灾难时的体验以及对灾难的恐惧,随后将""祈福""、""对人生的感触""等情感表达贯穿于灾难应急响应的全过程。在研究结果的基础上,提出政府机构应当在灾难爆发后为受灾地区民众提供心理干预等建议。"	XNZY201701002
面向大城市病的政府政策有效性实证研究——以“北京市摇号购车”政策为例	李纲:08984698|郭超:25755870|张新:09036463|	12	政府政策评估;大城市病;定量方法;舆情分析;北京市摇号购车;	"当前,大城市病已成为城市科学、可持续发展必须面对和解决的问题。为此,政府出台各种政策予以应对,但实施效果还有待进一步观察和评估。适用于大城市病政策的定量评估模型将有利于深入解读政策效果,为政策后续调整提供参考建议。基于已有相关研究成果,综合目标达成模型和用户导向模型的特点,同时借鉴情报学网络舆情分析思路,本文提出一种定量与定性、客观与主观相结合的综合评估模型,并以""北京市摇号购车""政策为例进行实证分析。结果显示该政策客观有效但民众满意度低,并就这种矛盾背后的原因给出分析。模型的合理性和可行性得到验证,将为相关部门进一步优化和完善政策提供新的思路。"	XNZY201701003
我国文化产业信息服务平台现状及特色分析	方婧:34423235;#|邓胜利:10132783|陆伟:09006361;#|	8	文化产业;信息服务平台;网站建设;	"随着我国文化产业的不断发展,各层次、各类型的文化产业信息服务平台不断建成。本文运用网络调研法以我国67个文化产业信息服务平台为研究对象,分别从网站建设模式、网站功能、资源建设情况及网站特色四个方面入手,对各类平台的发展现状进行了调研。针对我国文化产业信息服务平台的现状,总结出各类平台的优势特色与不足,并与国外相关平台进行了对比分析,提出相关改善建议。"	XNZY201701004
我国P2P网络借贷平台信息服务改进策略研究——基于20家知名平台的实证分析	张敏:09036350|李胡蓉:34943710|阳小水:34943711|	8	P2P网络借贷;信息服务;运营效率;网站测评;数据包络分析;	"科学评价P2P网络借贷平台运营绩效,并在此基础上改进信息服务策略对全面促进P2P网络借贷平台的健康发展具有重要意义。基于P2P网络借贷平台的特征分析,从多输入、多输出的角度选用包括网站内容、链接量及网站影响力等在内的10项指标构建了绩效评价体系。实证研究部分,采用数据包络分析中的BCC模型对我国20家知名P2P网络借贷平台的运营绩效展开测评。数据分析结果表明:20家研究样本中仅有13家DEA有效,其余7家非DEA有效;平台的运营效率与其内容架构、链接量和影响力均有较大相关性,加强内容建设和加大推广力度会对P2P网络借贷平台运营效率的提高和用户持续关注度的全面提升起到积极作用。"	XNZY201701005
基于信息采纳理论的在线商品评论有用性影响因素研究	吴江:10138517|刘弯弯:36563599|	9	评论有用性;信息采纳;在线评论;评论信息量;	"在线商品评论存在质量参差不齐、信息过载的问题,因而帮助用户找出对其有用的评论有助于用户做出购物决策。本文以信息采纳理论为基础,构建评论有用性影响因素模型。研究结果表明,消费者感知评论有用性受评论信息相关性、客观性、及时性影响。评论中蕴含的有效信息量越多,评论有用性越高;中间评分评论相比于极端评分评论更有用;新发表的评论比早期发表的评论更有用;而评论者购买的真实性对消费者感知在线评论有用性没有影响。"	XNZY201701006
基于Sci~2工具包的国际创业研究文献引文耦合分析	许振亮:22487082|刘冬潇:34943713|刘喜美:35935944|	14	创业研究;知识图谱;Sci2工具包;文献引文耦合分析;	"以三大国际顶尖创业研究专业期刊(JBV、ETP和JSBM)为样本,利用科学学研究工具Sci 2工具包对所采集的有关创业研究的文献进行引文耦合分析,绘制国际创业研究领域的知识图谱。通过对施引文献进行聚类分析,对该领域不同时间段的代表作者、重要文献及其主要研究主题进行梳理,深入解读国际创业研究文献引文耦合图谱的特点,总结国际创业研究的发展态势。"	XNZY201701007
基于USPTO的锂电池专利引用状况分析	赵蓉英:10141193|全薇:34374464|	9	USPTO;专利引用;专利计量;锂电池;专利;	"锂电池不仅广泛应用于手机、计算机、照相机等各种电子产品,新能源汽车的发展也依赖锂电池技术的提升。为了探究美国锂电池技术的发展状况、技术分布、锂电池技术与科学研究之间的关系,为我国锂电池产品在美国市场竞争提供参考,本研究利用专利引文分析的相关方法与指标,对美国专利商标局(USPTO)数据库中锂电池专利的引用状况进行了宏观统计和微观分析,发现锂电池技术分布不均衡,韩国、美国和日本拥有的锂电池专利数量远高于其他国家和地区;关键技术主要掌握在三星集团、日本三洋电器股份有限公司等少数企业。"	XNZY201701008
基于H指数的校园微博影响力评价研究	安璐:09010272|陈思菁:36563600|	10	H指数;校园微博;微博影响力;信息计量学;	"本文尝试将信息计量学领域中的H指数扩展应用于微博影响力评价中,解决目前以转发数、评论数、平均转发数等单一数据作为评价指标所存在的缺陷,进一步完善基于H指数的微博影响力评价方法。以十所有代表性的校园官方微博帐号发布的微博条目以及一百条最热门微博为例,验证改进的微博影响力评价方法的有效性,并将热门微博按主题分为九个类,分析它们在主题内容上的特征。"	XNZY201701009
基于“多看阅读”的电子书定价规律数据挖掘分析	许洁:09033463|丁乐华:36563601|彭威:08986736|	8	电子书;定价规律;数据爬取;多看;	"以""多看阅读""电子书平台为例,通过网络数据爬取的方法调查了制作成本、电子书价格与相应的纸质书价格比对用户购买电子书的影响,证明成本因素对电子书价格影响不显著,电子书价格与与其对应的纸质书价格比会影响电子书销量,而且电子书定价存在一个合理区间,价格在此区间的电子书拥有较大的销量。在此基础上对电子书定价提出建议:不同主题类别的电子书应采取不同的定价,同一主题的电子书应采取分级定价,电子书定价应在合理区间。"	XNZY201701010
基于四维度模型的视频网站服务创新研究——以爱奇艺为例	袁雅倩:36563602|张斌:08992752|	9	视频网站;四维度模型;信息服务;服务创新;	"随着网络视频应用的不断深化,我国视频网站必须通过自身的战略转型和差异化服务来实现创新,进而抢占更多的市场。在激烈的行业竞争下,爱奇艺通过自身的服务创新表现突出。本文基于服务创新视角,尝试利用服务创新四维度模型对爱奇艺的服务创新模式进行初步探讨。研究表明,爱奇艺服务创新是概念创新、界面创新、组织创新和技术创新四个维度的整合。本研究对于深化服务创新理论研究和我国视频行业的服务创新实践有一定的价值。"	XNZY201701011
国内档案领域云计算研究现状剖析	颜海:09033549|李有仙:33453650|	7	档案;云计算;文献计量;	"近几年来,云计算逐渐成为档案领域研究的热点。本文以中国期刊全文数据库(CNKI)为数据源,采用文献计量法和主题内容分析法,对361篇文章的年度分布、期刊来源分布、作者及机构发文量、关键词进行统计分析,总结出了云计算与数字档案馆建设与优化、云环境下电子文件及其管理、云计算在档案存储、资源共享和服务中的应用、云安全问题等主要研究内容,最后也提出了目前在研究内容和研究方法上存在的问题。"	XNZY201701012
专题·可穿戴式设备用户行为研究	吴江:10138517|	1		"&lt;正&gt;可穿戴式设备之父Steve Mann早在1998年就对可穿戴式设备给出了明确的定义:可穿戴式设备是由用户穿戴和控制,并且持续运行和交互的一种计算机设备。一方面,可穿戴式设备延伸了人类的感知,人类得以更好地感知自身和外部的信息,并且能够在网络技术辅助下更智能地处理各种信息,实现与机器更为无缝的交流,它正在影响着人们的生活模式;另一方面,可穿戴式设备也促使了人的物联网化,机器得以更便捷地收集人类的各种身体信息,通过大数据分析可以为"	XNZY201702001
基于元分析方法的可穿戴设备用户采纳行为研究	吴江:10138517|曾敏讷:37156469|刘福珍:37156470|赵杨:10141220|	9	可穿戴设备;用户采纳;元分析;技术接受模型;	"可穿戴设备作为一种在健康医疗领域的新型智能终端硬件,其采纳行为的研究日渐受到许多学者的关注,这样有助于提供商抓住产品的重点来吸引客户,采取有效的产品策略来增强满意度。基于元分析方法,本文对25篇关于可穿戴设备用户采纳行为研究的文献进行统计分析,研究产品的感知有用性、感知易用性、感知娱乐性、感知风险性、主观规范、相对优势、兼容性、设计美感、个体创新性、亚文化吸引等因素对用户使用可穿戴设备的态度与行为意向的影响。根据研究结果可知,感知有用性对态度和行为意向的影响作用最为显著。最后整理分析得到关于可穿戴采纳行为研究的综合框架,并提出了可穿戴设备提供商需要注重提高产品性能及用户体验等。"	XNZY201702002
健康可穿戴技术的用户使用意愿影响因素分析——基于使用经验和健康知识的调节作用	张敏:09036350|罗梅芬:35149035|聂瑞:34987666|	8	健康可穿戴技术;使用经验;健康知识;使用意愿;	"为探究健康可穿戴技术的用户使用意愿影响因素,在整合技术接受模型和创新扩散理论的基础上,重点关注用户使用经验和健康知识的调节作用,提炼出研究假设并构建了理论研究模型,以根据前测实验确定的两款健康类可穿戴设备的用户为实证研究对象,获取380份有效样本数据,并利用SmartPLS统计软件验证假设和模型。结果表明,感知有用性和创新性均正向刺激用户对健康可穿戴技术的使用意愿,其中感知有用性受感知易用性的直接影响,创新性受好奇心的直接影响;健康知识能正向调节感知有用性对使用意愿的影响;使用经验能调节创新性对使用意愿的影响。"	XNZY201702003
健康类可穿戴设备用户融入意向影响因素的实证研究	吴江:10138517|李姗姗:09005333|胡仙:37156471|王林:08989101|	9	可穿戴设备;推拉理论;融入意向;内在动机;产品属性;	"随着可穿戴设备用户的增加以及功能的丰富,用户对可穿戴设备的认知也在不断变化。可穿戴设备用户融入意向的影响因素研究对了解用户对可穿戴设备的关注点,改进可穿戴设备的功能,提高用户对可穿戴设备融入意向具有一定的借鉴意义。本文基于推拉理论,从用户内在动机与可穿戴设备自身属性两个方向研究影响用户对健康类可穿戴设备融入意向的因素,采用问卷调查的方法收集数据,利用SmartPLS3.0对数据进行实证分析。研究表明除休闲时尚动机外,信息获取动机、社会交往动机、产品功能属性以及产品享乐属性均对可穿戴设备用户融入意向有显著正向影响。"	XNZY201702004
用户参与可穿戴式设备创新的影响因素研究	赵杨:10141220|谭道勋:37156472|	10	用户参与创新;可穿戴式设备;计划行为理论;影响因素;	"基于计划行为理论(TPB)构建了用户参与可穿戴式设备创新的影响因素模型,通过问卷调查进行了实证研究。结果显示,用户参与可穿戴式设备创新的感知行为控制对用户的创新行为没有显著影响;用户的参与态度、主观规范、感知行为控制对用户创新意愿具有显著正向影响;用户的个性化需求、自我发展和参与乐趣对创新态度具有显著正向影响;群体因素和互惠关系对主观规范具有显著正向影响;自我效能和创新环境对感知行为控制具有显著正向影响。"	XNZY201702005
新能源汽车用户持续使用意愿研究	王学东:07631800|李金鑫:36168572|汪园:34857014|	10	满意度;感知风险;新能源汽车;结构方程模型;持续使用意愿;	"近年来新能源汽车行业发展迅速,对新能源汽车用户进行持续使用意愿研究具有重要意义。本研究基于满意度和感知风险视角,结合期望确认理论,构建了新能源汽车用户持续使用意愿模型。通过调查问卷方式采集数据,运用偏最小二乘结构方程模型的方法,对480个样本数据进行分析,发现了用户满意度对用户持续使用意愿的显著作用,同时验证了感知风险间接对持续使用意愿有重要影响。"	XNZY201702006
社会化媒体环境下用户信息搜索行为影响因素研究——基于TAM与TTF整合模型	赵喜梅:37156473|	9	社会化媒体;搜索行为;社会化搜索;TAM;TTF;	"社会化搜索行为是信息搜索行为研究领域中一个新的发展,而其中的社会化媒体搜索是用户接触最多的一种方式。本文在TAM模型的基础上,结合TTF模型以及用户的搜索能力和信任等因素,对社会化媒体环境下用户进行信息搜索的意愿和行为进行研究。本文采用问卷调查的方法,共收集了206份有效问卷,经过分析发现这种搜索方式的感知有用性、感知易用性以及感知趣味性对用户的搜索意愿及行为具有十分显著的正向影响,同时,用户搜索的任务特征以及平台的技术特征的匹配度对用户的行为也产生明显的影响。而用户对社会化搜索的信任程度以及个人的搜索能力通过影响感知有用性和感知易用性间接对用户行为产生正向影响。根据研究结果,文章从用户以及平台角度提出了建议,以求能推动社会化搜索的发展。"	XNZY201702007
我国国立科研机构网站信息公开动力评价实证研究	吴思:33535460|赵伟:10539646|王弋波:29151003|	9	国立科研机构;网站信息;信息公开;动力;评价;	"利用基于一定理论基础构建的国立科研机构网站信息公开动力评价指标体系,选取20所较具代表性的国立科研机构进行实证研究。分析发现,目前我国国立科研机构网站信息公开处于起步阶段,相关政策制度存在一定程度的缺失,在信息资源公开的完整性、规范性和时效性方面距理想水平还存在很大差距。在此基础上提出提升我国国立科研机构网站信息公开动力的对策建议,包括加强科研机构信息公开责任意识、制定科研机构信息公开相关政策法规、完善机构组织结构及基本制度建设、建立科技资源信息公开标准规范、重视机构网站内容和性能建设及其宣传推广等。"	XNZY201702008
国内虚拟社区知识共享研究的现状分析与展望——基于相关文献的计量分析与内容分析	张翔:09581904|丁栋虹:23963070|	9	虚拟社区;知识共享;文献计量分析;内容分析;	"以《中国学术期刊网络出版总库》作为检索数据的来源,检索的主题词或关键词同时包含""虚拟社区""和""知识共享""的学术论文,选择其中发表在CSSCI核心及中文核心期刊上的101篇学术论文作为样本文献。利用文献计量法对国内虚拟社区知识共享研究的文献增长情况、核心作者、主要研究单位、重点学术期刊与高频关键词进行系统梳理,同时采用内容分析法对样本文献所涉及的研究主题、研究对象与研究方法的情况进行量化分析,从而比较全面地总结出国内相关研究的总体现状、研究热点与未来趋势。"	XNZY201702009
古典诗词语句的标签模型研究	张欣:09016111|陆颖隽:09006363|李立睿:30918736|邓仲华:08982363|	6	古典诗词;语义化;标签;标引;	"古典诗词作为中华民族文化发展的重要象征,对其进行规范化的标引有利于诗词文化的传承。文章首先分析了古典诗词语句组织和检索的现状,在此基础上,从古典诗词语句的标签设置与获取、标签理解与标引两个维度分析了古典诗词语句标签的体系结构,据此探讨了面向本体库的古典诗词标签模型,为古典诗词的语义化关联及其智能化应用提供参考。"	XNZY201702010
电子文件长期保存格式标准研究	肖秋会:15087569;15087569|高婷:10133294|	6	电子文件;长期保存;格式;标准;	"本文分析了国内外现有的电子文件长期保存格式标准,从标准制定主体、电子文件类型、长期保存格式、国际采标及电子文件长期保存体系等方面提出了我国电子文件长期保存格式标准的建设思路。"	XNZY201702011
国内图书情报领域知识产权研究的学术演化	冉从敬:08986855|李天才:29237436|	11	图书情报学;知识产权;演化;	"图书情报学领域是对知识产权进行学术研究的重要力量之一。本文通过统计CNKI和CSSCI两个数据库中有关本主题研究的文献,采用知识图谱展示的方式,深度挖掘图谱背后的数据关系,从而发现本研究领域的学术研究动态演进过程。结果发现本研究领域形成了高产作者群与机构群,科研合作率较高;形成了以武汉大学信息管理学院为代表的核心研究机构和陈传夫等作者为代表的核心研究作者群;本研究领域的研究热点主要包括著作权、专利文献、合理使用等与图书情报学相关的知识产权理论与实践问题;本研究领域还善于及时跟踪国家的方针政策,立足科学前沿,解决信息传播过程各个环节中出现的知识产权问题。"	XNZY201702012
我国公共档案馆APP开发现状及发展策略研究	陈可彦:37156474|谭必勇:22085761|	8	公共档案馆;APP;现状;发展策略;	"随着智能终端和移动互联网的发展,移动APP在信息服务领域的强大潜力使其逐渐受到社会各方的关注和应用,但在我国公共档案馆领域尚属试水阶段。为了解我国公共档案馆APP的开发现状,本文以我国现有的9个档案馆APP为研究对象,从类型、系统支持度、开发模式、网站宣传和服务内容对其进行调查。调查发现,由于思想层面存在认识误区、物质层面受能力限制,我国公共档案馆APP存在发展缓慢、服务内容单一、缺乏特色、质量差、影响力弱的问题。对此,建议公共档案馆通过转变建设思维、注重与第三方合作,推进数字档案资源的""量""与""质""同步建设,注重用户体验、提供个性化服务,加强市场营销和推广等策略推进档案馆APP移动服务的进程。"	XNZY201702013
我国高校学术素养教育需求特征研究	惠澜:37156475|林嘉:08985329|李斯:09005350|	7	慕课;学术素养教育;教育需求;	"高校学生的学术素养教育越来越受到国家与高校的重视,但成功的教育必须准确掌握学习者的需求。面向学习者开设学术素养教育在线公共课程是高校学术素养教育创新普遍采取的措施之一。本文重点研究了我国高校开展研究生层次学术素养教育需求问题。通过教学实践与数据分析,调查了学术素养教育需求,归纳了研究生层次用户学术素养需求的特征,为高校学术素养教育提供理论支持与实践借鉴。"	XNZY201702014
专题·可穿戴式设备用户行为研究(2)	吴江:10138517|赵杨:10141220|	1		"&lt;正&gt;智能硬件的快速发展和传感技术的不断进步使可穿戴式设备从概念化走向商用化,给人们的日常生活带来了深刻变革。近年来,随着技术升级、关联基础设施完善和应用服务市场日趋成熟,可穿戴式设备的应用领域不断拓展,在工业、医疗、金融、教育、电子商务等诸多行业显现出重要的应用价值。正如PC承载着互联网时代、智能手机承载着移动网络时代一样,可穿戴式设备的交"	XNZY201703001
运动社交平台对用户使用智能手环行为的影响研究	王林|胡梦迪|朱文静:|	11	可穿戴设备;智能手环;运动社交平台;用户行为;	"随着生活水平的提高,人们对运动健康的关注度与日俱增。智能手环与运动社交平台作为促进人们积极运动、管理个人身体健康的硬件部分和软件部分,相互促进发展。本文以运动社交平台和智能手环的用户使用行为为出发点,通过问卷调查的方式收集数据,研究了运动社交平台对用户使用及购买智能手环的影响。对智能手环的营销和推广渠道进行探索,以期为智能手环服务提供商提供可行的建议。"	XNZY201703002
网站界面设计对消费者购买可穿戴设备意愿的影响研究	赵杨|赵雨|吴江:|	9	精细加工可能性模型(ELM);媒介丰富度理论(MRT);可穿戴设备;网站界面设计;购买意愿;	"随着智能化信息时代的来临,各类可穿戴设备正成为电子商务网站上的热销商品。网站界面是呈现商品信息的主要媒介,其设计效果对消费者购买意愿具有重要影响。本文应用精细加工可能性模型(ELM)和媒介丰富度理论(MRT)研究网站界面设计对消费者购买可穿戴设备意愿的影响,采用实验法和问卷调查法进行实证研究。研究结果表明:网站界面的信息丰富度对消费者理解商品和感知网站质量具有正向影响;消费者对商品的理解和网站质量的感知与其最终购买意愿具有显著正相关性;消费者对网站界面的质量感知和对商品的理解受到价格调节作用的影响。"	XNZY201703003
基于LDA的可穿戴设备在线评论主题挖掘研究	吴江|周露莎|刘冠君|贺超城:|	10	智能手环;可穿戴设备;LDA;用户满意度;在线评论;主题挖掘;	"本文利用文本挖掘方法分析了智能手环用户评论中的热点主题,以了解用户对不同品牌智能手环关注点差异以及用户关注主题随时间的变化。首先,利用LDA模型对文本进行主题分类,了解不同品牌用户关注主题的排序;然后对不同时段各品牌的评论信息进行分析,了解不同用户群体对产品功能关注度的变化;最后分析用户对不同品牌手环整体满意度的差异,并结合评论文本信息分析用户使用时长与满意度之间的关系。本研究发现对于所有品牌,用户均关注产品功能和外观,以及在使用中发现的产品问题和感受,但是不同品牌关注主题排序各有差异。就用户满意度而言,随着使用时间的增长,用户对小米手环的满意度日渐降低,而Fitbit和华为手环的用户满意度与使用时间呈正U形曲线。"	XNZY201703004
虚拟现实研究热点及演化趋势分析	王林|薛玮|潘陈益|吴江:|	11	虚拟现实;研究热点;关键词共现;关键词演化;CiteSpace;健康医疗;	"随着科学技术的不断进步,虚拟现实的理论研究得到了快速发展,并获得了广泛应用。本文以Web of Science为数据来源,对虚拟现实领域的相关文章进行了收集、整理及可视化分析;并基于热点学科、关键词共现、文献共被引及聚类、关键词演化趋势以及突增性研究五个方面,探索该领域研究热点及演化趋势。结果表明:虚拟现实领域发文量稳步上升,且美国、中国及欧盟具有不俗的实力;计算机科学、工程、医疗及心理学是该领域的四个热点学科,并将受到持续关注。"	XNZY201703005
基于关键词共现与社会网络分析法的国内外社交媒体研究热点分析	陈扬森:36282741|陈军:35214032|	11	社交媒体;文献计量;研究热点;共词分析;社会网络分析;	"为比较全面地把握社交媒体领域的研究热点及发展趋势,本文在搜集CNKI和Web of Science数据库中有关社交媒体领域相关文献的基础上,借助CiteSpace和Ucinet等工具分析国内外社交媒体领域的研究现状。通过对国内外进行分析,结果发现:国内外社交媒体研究主要以相应的社交工具作为研究对象,共同关注的有隐私问题、情感分析、社交媒体功能等。国内研究较为关注社交媒体自身如传播特性、传播载体等,而国外研究则更多地集中在社交媒体的应用。"	XNZY201703006
移动新闻客户端用户持续使用意愿影响因素实证研究	原薇:36547234|杨海娟:31327490|	11	移动新闻客户端;心理距离;期望确认模型;信息系统成功模型;	"移动新闻客户端是人们日常获取新闻资讯的主要途径之一。了解移动新闻客户端用户的实际需求、掌握用户偏好,有助于提高新闻资讯服务质量、提高用户满意度、巩固和增加用户群。本文以期望确认模型和信息系统成功模型为基础,结合移动新闻客户端的特点,研究影响用户持续使用移动新闻客户端的因素。实证研究表明,心理距离对感知有用性、感知趣味性均作用显著;信息质量在本文环境下对感知有用性的作用不显著,而对感知趣味性和满意度均作用显著。"	XNZY201703007
我国大陆地区新浪微博用户信息过载感知程度影响因素的实证研究	刘雪琪:37681263|廖秉宜:09016472|	8	新浪微博;社交媒体;信息过载感知;感知程度;影响因素;	"本研究是关于我国大陆地区新浪微博用户对于信息过载感知程度的探究。试图解释四个重要因素:用户接收信息量、信息难度、使用时间以及用户信息素养对于用户信息过载感知程度的影响。研究发现,信息难度越大,用户对于信息过载的感知程度越深;而增加用户使用时间,可以有效减轻用户对于信息过载的感知。但在本研究中,另外两个因素:信息量、用户信息素养与用户信息过载感知程度之间未呈现显著关系。"	XNZY201703008
基于个人信息管理的信息备份研究	李章超:34584067|谢笑:32773058|	8	个人信息备份;个人信息管理;访谈法;完善措施;	"本文针对个人信息备份展开研究,指出目前个人信息备份存在的问题并提出相应的完善措施。文章基于文献研究法对信息备份研究现状进行介绍,采用半结构化访谈法进行研究,并通过比较法对访谈数据进行统计和分析。研究发现,目前用户对于个人信息备份的现状表示基本满意,但是信息丢失的恐惧感仍然较高,主要因为信息备份的程序繁琐、隐私泄露等安全问题。未来个人信息备份应更加的安全、便利、高效和技术化。"	XNZY201703009
大学生体质健康对网络健康信息搜寻的影响分析——以武汉大学本科生为例	郑策:08993586|付少雄:35503722|孔军:10134587|	7	大学生;体质健康;健康信息搜寻;用户行为分析;网络信息利用;	"本文以大学生群体为研究对象,通过网络问卷收集了500大学生的数据,利用方差分析与回归分析,对大学生群体的健康信息搜寻行为进行分析,探讨大学生体质健康对网络健康信息搜寻的影响。研究发现:大学生体质健康对网络健康信息搜寻具有显著影响,体质越健康的大学生网络健康信息搜寻频率越低;大学生的健康状况随着年级的增长总体趋势是变好的,但是健康搜寻频次随着年级的增长总体趋势是减少的;大学生群体中男性的网络健康信息搜寻频次要高于女性。本文研究成果能够改善大学生的认知态度和优化健康信息搜寻行为,为大学生提供有针对性的健康信息支持。"	XNZY201703010
维基百科词条语义结构研究	康扬|李梦琳|王晓光:|	9	维基百科;语义结构;解释性部分;功能性部分;链接;	"以维基百科词条的编辑体例和表现形式为基础,借鉴编辑体例理论、语篇结构理论、修辞结构理论和知识表示理论,本文综合分析了维基百科词条的语义结构,提出维基百科词条的语义结构模型、维基百科词条文本的构成模块及其功能。通过研究我们得出:维基百科词条由解释性部分和功能性部分共同构成,含有丰富的语义关系和功能。网络协同生产与超链接环境对维基百科词条的语义结构都产生了重要影响,使之有利于读者阅读和信息获取。"	XNZY201703011
基于Topic Model的我国档案学主题结构与演化研究	董克:11305601|韩宇姝:37681264|	9	主题模型;学科结构;主题结构;主题演化;档案学研究;	"文本内容分析能够有效揭示学科研究的主题结构与知识的发展过程。本文运用主题模型与时间序列分析等方法,以档案学领域的两种CSSCI源刊近10年刊载的论文为分析对象进行文本内容挖掘。分析结果表明,上述方法的结合能够有效识别学科领域研究的主题,并揭示学科主题的发展过程;中国档案学领域近10年的研究主要集中在学科范式研究、电子文件管理、档案信息服务等12个研究主题;通过对不同主题的时间分布分析,揭示了这些主题的演化过程,进一步归纳总结了相关方法使用的主要注意事项并给出了对应建议。"	XNZY201703012
我国图书情报领域近十年科研论文研究方法的演化分析——以《情报学报》和《中国图书馆学报》为例	赵忠伟:37325485|黄永:32458758|程齐凯:23562894|陈海华:29467161|	8	图书情报学;研究方法;科研论文;演化分析;内容分析;	"本文通过对图书情报领域的科研论文进行内容分析,从科研论文研究方法的角度揭示图书情报学科的发展情况。在通过参考已有的科研论文研究方法分类体系的基础上,分析近十年科研论文中的研究方法得出了图书情报领域科研论文研究方法的分类体系。为揭示该学科科研论文中研究方法的演化规律,笔者对近十年发表在《情报学报》和《中国图书馆学报》两本权威期刊上共2556篇论文的研究方法进行分类标注并进行演化分析。结果表明:(1)图书情报学科的研究方法越来越重视定量的研究方法;(2)《情报学报》的研究方法从一开始的以定性研究为主逐渐发展为以数据为驱动的定量研究为主定性研究为辅;(3)《中国图书馆学报》的研究方法主要以定性研究为主,近年来定量研究占比有所增长,但是仍然以定性研究为主。"	XNZY201703013
