
傅利泉:实业创新的浙江榜样,,4, ,"<正>大华股份的技术在视频监控的人工智能、大数据与云计算、芯片、软件等领域已处于国际一流水平,并不断刷新着全球最高记录大华股份的高速度、高质量增长令人惊叹。2008年,大华A股上市时,销售额6.3亿元,净利润8000万元,市值24亿元。2017年,大华股份的销售额188.44亿元,净利润23.78亿元,税收18亿元,市值最高达890亿元。无论销售、净利润还是市值,9年间都增长了30倍。如果把时间跨度放大到2001年,当年刚成立的大华股份年销售额为1000万元,相当于17年间增长了1880倍。 ",XXJS201906020
数字化转型的关键词,,4, ,"<正>数字化转型的本质,是以数据的自动流动化解复杂系统的不确定性,优化是资源配置效率,构建企业新型竞争优势什么是数字化转型的本质?我们认为,数字化转型的本质,在数据+算法定义的世界中,以数据的自动流动化解复杂系统的不确定性,优化是资源配置效率,构建企业新型竞争优势。当前,全球信息通信技术正进入技术架构大迁徙时代,企业数字化转型正在经历从基于传统IT架构的信息化管理(数字化转型1.0),迈向基于云架构的智能化运营(数字化转型2.0)。 ",XXJS201906021
阿里罗汉堂:数字经济十问,,3, ,"<正>日前,阿里巴巴倡议成立的研究机构""罗汉堂"",在杭州发布了数字经济时代最关乎人类未来的十大问题。这十大问题包括对技术发展与风险的讨论,对数字鸿沟的讨论,对隐私和个人数据所有权的讨论,对人工智能道德观的讨论等。我们是应该先控制风险,还是先迎接数字技术?要达到5000万用户,电力花了46年,计算机花了14年,互联网花了7年,皮卡丘花了19天。今天,在低收 ",XXJS201906022
网站集约化促进政务服务更便捷高效——关于推进政府网站集约化建设的探究,房珊珊:42184902,3, ,"政府网站集约化平台能够实现技术集约、资源集约、用户集约、安全集约、运维集约、服务渠道集约,是一个多层级、多部门的政府网站集群平台,能够真正实现由建""网站""到建""平台""的转变,在提高服务效率、降低运营成本等方面发挥着重大作用。 ",XXJS201906023
“互联网+”图书馆的服务创新与发展,贾辉:27310744,2, ,"<正>""互联网+""图书馆模式是""以读者为中心""的时代体现,是实现""让阅读无所不在""的根本途径""互联网+""是创新2.0下互联网发展的新形态、新业态。自2015年政府工作报告中首次提出""互联网+""行动计划以来,""互联网+""已经将互联网的创新成果深度融合于经济、社会的各个领域之中,发挥了在社会资源配置中的优化和集成作用,在各行各业创造了新的发展生态。公共图书馆在时代变革之际,更需要顺势而为,插上""互联网+""的翅膀,走出一条融合创新的新型发展之路。 ",XXJS201906024
"物联网时代,制造企业发展策略研究",娄常丰:42184904|祝惠君:42184905,2, ,"随着""工业4.0""和""中国制造2025""等概念的提出,物联网作为智能制造的关键一环无疑成为当前制造企业发展的信息技术基础。而随着物联网的广泛应用,物联网对制造企业实现产品智能化、数字化生产制造、智能物流、产品售后服务等方面形成了巨大的影响。 ",XXJS201906025
"5G,C位出道",,1, ,"<正>人类利用工具的程度直接表现出当时生产力的高低。于是,我们从石器时代、农业时代、工业时代、信息时代到现今的创新时代一路走来。任何一个时代的更迭都需要一个内生的新动能催发和颠覆,这个新动能往往破旧立新、所向披靡。5G的商用,正当其时、正当其道。于是,我们看到,在创新时代的当口,5G,C位出道。5G,不仅仅是多了一个G,它给我们带来了万物互联和可编程的世界,从最基础的人与人的 ",XXJS201905001
打造智能新经济 创造智能新生活,,4, ,"<正>5月16日,第三届世界智能大会在天津开幕。本届大会以""智能新时代:进展、策略和机遇""为主题,围绕落实智能科技产业""1+10""行动方案,集中展示了我国智能化解决方案和应用场景。 ",XXJS201905002
数字中国2018新进展,,3, ,"<正>日前,国家网信办发布了《数字中国建设发展报告(2018年)》。总体来看,2018年数字中国建设整体推进、成效明显,重大任务全面发力,重点工程纵深推进,优先行动落地见效,已经顺利完成国家信息化发展年度目标任务。 ",XXJS201905003
云阅读·观点,,1, ,"<正>马云:如果你没有梦想,未来你将不能和AI竞争5月17日,阿里巴巴董事局主席马云在法国接受采访时说:""20年前,我和18个合伙人唯一的目标是让公司活下来。但我们相信互联网会改变中国、改变世界。我们相信如果我们不成功的话,也会有人成功。但现在,随着我们越来越大,我们思考的是我们的责任,这是我们内心的愿景,我们必须做得更多。AI和人的区别在于,机器没有梦想,人有。如果你没有梦想,未来你将不能和AI竞争。"" ",XXJS201905004
创新论语,,1, ,"<正>新华三集团董事长于英涛整个IT技术和解决方案已经拉开转型升级的大幕,从过去依赖传统硬件、专用设备以及企业运营商的支撑,向用云计算架构的模式转变。互联网安全,将是新华三下一步发展重点。新华三进入安防领域,从顶层设计、前端设备到后端的大数据处理,我们都会高举高打。过去新华三之所以发展得不错,得益于独特的准直销模式,也就是所有的重点客户,从解决方案到技术方案,都是新华三的一线销售人员直接对接、亲力亲为。 ",XXJS201905005
“浙”里是5G发展新高地,,1, ,"<正>如今,用炙手可热来形容5G,毫不夸张。5G不仅是移动通信技术,其重要性更是上升到国家战略地位。5G的每一项技术进步和布局,在不断牵动着各国特别是技术先进国家的""神经""。以数字经济为""一号工程""的浙江,亦非常重视5G的发展。有着良好产业发展基础的浙江,早早在5G技术体系、政策措施、网络建设、应用示范等方面做好布局,并已取得了初步成效和丰 ",XXJS201905006
向全球5G第一方阵进发——浙江发布加快推进5G产业发展实施意见,,4, ,"<正>4月28日,在5G+行动联合发布会上,浙江省政府发布了《关于加快推进5G产业发展的实施意见》(以下简称《意见》),明确定位浙江5G发展的目标和重点。浙江省经信厅党组书记、厅长张耕在会上对《意见》进行了解读。一、发展目标 ",XXJS201905007
“浙”里涌动5G热潮——浙江省5G产业发展现状及下一步发展计划,,2, ,"<正>浙江省高度重视5G的发展,在全国率先发力,快速推动5G网络建设和应用示范,各项工作稳步推进袁家军省长强调,要高水平制定5G发展规划,高标准建设5G基础设施,高起点推进5G融合应用,高质量构建5G产业生态,赋能浙江省高质量发展。5G是网络强国战略的重要组成部分,也是数字经济发展的重要推动 ",XXJS201905008
杭州:打造全球5G先行标杆城市,,4, ,"<正>5G是杭州全面推进""三化融合""、打造全国数字经济第一城的重要内容和关键支撑作为新一轮信息科技的革命性技术,5G具有高速率、大容量、低时延、万物互联等特点。这样的特点将赋能各个行业,带来颠覆性的变革。为此,世界各国、各地区都在紧锣密鼓地筹备和推动自身的5G产业发展,期望抢占先机。 ",XXJS201905009
构建浙江5G生态圈——访浙江省5G产业联盟章斌秘书长,,4, ,"<正>联盟旨在促进5G产业快速、健康地发展,推动5G产业链相关产品在中国,乃至全球的应用,有效推进5G产业发展联盟将助力数字浙江引领全球,助力""中国制造2025""和""互联网+""战略,促进相关主体之间的交流和深度合作,构建合作共赢的5G生态圈。为了响应国家和浙江省政府关于5G产业发展的号召,在浙江省经济和信息化厅、浙江省通信管理局和杭州市人民政府三家单位的指导下,2018年5月16日, ",XXJS201905010
杭汽轮:让5G在叶片上“舞蹈”,,2, ,"<正>通过5G网络覆盖、终端产品与杭汽轮应用场景、需求的对接,打造5G工业互联网创新应用,解决杭汽轮在制造过程的痛点问题创建于1958年的杭州汽轮机股份有限公司(以下简称""杭汽轮""),是一家以装备制造业为核心的大型国有控股上市公司。虽然是有着悠久历史的老牌大型装备制造企业,但杭汽轮不仅是国际上工业汽轮机制造数量最多的企业,更是一家关注新技术、注重创新的企业。近日,记者了解到,注重创新的 ",XXJS201905011
吉利:智能出行从5G开始,,2, ,"<正>智能网联化将是未来吉利汽车技术发展的重点方向如今,虽然交通便利、出行工具种类繁多,但让出行更安全、更经济高效、更便捷、更轻松,依然是大家高度关注的问题。汽车,这个所有人都常常接触到的交通工具,正随着科学技术的变革,朝着智能化的方向不断前进。车联网、无人驾驶等汽车发展的未来形态,正随着5G时代的到来,逐渐从梦想走到现实。而吉利汽车也投身其中,是践行者更是引领者。 ",XXJS201905012
浙大二院:5G垂直医疗领域的“浙江样板”,,2, ,"<正>浙大二院在远程医疗、智慧医疗的领域,一直积极探索应用创新的路径浙大二院在滨江院区整合了5G远程超声、5G急救指挥平台、VR浸入式实时全景体验、远程高清音视频互动以及无人机航飞监控等多个子系统,搭建多维度5G智慧急救指挥中心。一直以来,""互联网+医疗健康""都是人们热切关注的领域。今年的两会报告中曾指出,要""发展‘互联网+医疗健康’,加快建立远程医疗服务体系""。这件 ",XXJS201905013
5G带来全方位立体化安全防护——访谈浙江警察学院周国民教授,,2, ,"<正>5G带来的万物互联,将会是对整个社会的一种颠覆。布局5G,就是对科技兴警的践行近年来,随着城市化规模的不断扩大,人们对公共安全、治安防护的要求越来越高。在浙江,平安浙江推动""雪亮工程"",应用信息化技术,实施信息化管理,逐步实现了重点公共区域和重点行业、领域的重要部位视频监控覆盖率、联网率达到""4个100%""。 ",XXJS201905014
"5G,让浙江更智慧——中国移动浙江公司5G商用案例展示",,3, ,"<正>5G来了,掀起一片应用热潮。那么,5G将如何赋能各行各业,为我们的生产生活带来哪些变革?作为中台基础条件优越的浙江,在开展5G产业建设的过程中,已经有哪些应用已经落地?浙江省5G产业联盟的工作人员向本刊展示了几项中国移动参与的5G商用典型案例。龙门吊远程控制案例:宁波舟山港5G正扑面而来,港城宁波从宁波舟山港入手探索,智慧港口成为垂 ",XXJS201905015
工业互联网发展冷思考,张天任:37868526,2, ,"<正>我国工业互联网的发展,已从概念的普及进入实践的落地生根阶段,但还存在一些问题亟需解决工业互联网作为新一代信息技术与制造业深度融合的产物,已日益成为新工业革命的关键支撑和深化""互联网+先进制造业""的重要基石。党中央、国务院高度重视工业互联网的发展,习近平总书记在十九大报告中提出""要加快建设制造强国,加快发展先进制造业,推动互联网、大数据、人 ",XXJS201905016
天能主攻“绿色智造”,王恒利:41979566,2, ,"<正>有33年发展历程的天能集团,通过科技创新和""绿色智造"",让传统产业焕发出崭新的生命力铅蓄电池已经有160多年的发展历史了。浙江天能电池集团就是依靠铅蓄电池这一传统的产品,走过了33年的发展历程。2004年6月2日,时任浙江省委书记的习近平同志到天能集团视察,勉励天能加快腾笼换鸟、走转型升级之路。按照习近平同志的指示精神,天能集团开始走出浙江、布局全国,赴港上市,实现制造全国化、 ",XXJS201905017
李将:乐港玩出“大游戏”,,4, ,"<正>靠着《热血三国》的走红,乐港科技迅速完成原始积累,目前公司在北京、上海、广州、硅谷等地拥有分支机构,目标成为世界级的游戏公司李将的成功很励志:2004年,李将毕业于浙江大学计算机科学与技术学院。当年就任杭州博求科技有限公司首席科技官。2008年,李将和4位浙江大学毕业的同学一起创建了杭州 ",XXJS201905018
漫谈网络安全,,2, ,"<正>手机日常安全口诀系统和应用勤升级,短信链接勿点击;安全软件要安装,越狱ROOT隐患多;二次验证一开启,密码泄露不着急;应用下载到官方,后台权限谨慎选;SIM卡要加PIN码,敏感信息莫留存;手机出售要重置,视频文件刷几次;远程擦除要设置,手机丢失一键清。案例解析不法分子在得到丢失的IPHONE后,因为没有你的APPLE ID密码,无法解锁手机,因此会想尽办法得到或修改你的密码,比如如果你的APPLE账号是QQ邮箱,就会给你QQ邮箱发钓鱼链接,获取浏流器COOKIE,即可登录你的QQ邮 ",XXJS201905019
智能制造的“六个协同”推进策略,,2, ,"<正>智能制造进入数字化转型阶段的推进与发展策略5G、IoT、边缘计算、人工智能、工业互联网等技术的""核聚变"",加快了新一轮产业变革的步伐,促使智能制造进入到了数字化转型的新阶段。在这个新的阶段,推进智能制造要把握实施""六个协同""的策略。正如一代伟人毛泽东同志曾经深刻地指出""政策与策略是党的生命"",把政策与策略提到了党的生命的高 ",XXJS201905020
智慧城市顶层设计需要减法思维,,3, ,"<正>减法思维的每一步都需要从全局出发反复筛选,减法思维要比加法思维需投入更多智慧知识工程并非一招制胜的领域,耐心与精细才是取胜的武器,智慧城市建设在很大程度上是清除细节魔鬼的工程,急于求成的浮躁心态是智慧城市建设的大忌。智慧城市建设长期未获得公众足够关注,有专家将问题归结为信息孤岛与信息烟囱问题。新型智慧城市提出要""拆烟囱""""连 ",XXJS201905021
人工智能催生新业态,林金娇:31185884|刘春芳:41978356,2, ,"<正>人工智能的应用改变着我们的传统生活,有一些行业可能会消失,但也有一些行业会应运而生人工智能(Artificial Intelligence,简称AI),是一门综合的学科,试图使计算机来模仿人类的思维模式和行动方式,主要研究领域包括自然语言处理、机器人、语言识别、图像识别和专家系统等。人工智能在1956年提出,其发展经历了两次高峰两次低谷。从1995 ",XXJS201905022
多屏互动系统打造全媒体演播,江河:41979567,2, ,"<正>多屏互动系统的应用将使电视受众能够通过互联网渠道参与到节目中来,从而实现电视节目的双向互动在互联网时代,电视媒体传统的单向信息推送模式,已经不能适应当前海量信息采编和节目制作的需求,因而难以对受众产生黏性。多屏互动系统的应用将使电视受众能够通过互联网渠道参与到节目中来,从而实现电视节目的双向互 ",XXJS201905023
浅析FDI对浙江经济发展的影响,寿娣:41328029,2, ,"<正>通过基本因素、核心因素和其他因素三方面来分析为何FDI对浙江省不同区域经济增长的贡献有所不同影响经济增长的主要因素包括技术、劳动力和投入的资本等。其中,最基本的要素是劳动力、资本、土地资源及基础设施,而技术进步是核心要素。内生增长理论认为FDI(FDI是Foreign Direct Investment的缩写形式,即外商直接投资)不仅是一种资本 ",XXJS201905024
我们要“稳稳的幸福”,,1, ,"<正>人的需求分为物质的和精神的,如果我们憧憬的美丽人生是一百分,那么离了安全,物质当然不可得,精神也是""惶惶不可终日"",最后的得分自然归""0""。人生如此,社会亦是如此,以数据、网络、信息支撑构建起来的现代经济更是如此,网络信息安全的重要价值不言而喻。安全和网络的存在和发展是相辅相成的,这跟网络安全与性能和功能是一对矛盾的关系截然不同。 ",XXJS201904002
阅图,,4, ,"<正>在CITE2019""遇见""未来4月9日,第七届中国电子信息博览会(CITE2019)以""创新驱动发展、智慧赋能未来""为主题,在深圳盛大开幕。作为亚洲最大规模的电子信息博览会,本届开设了数字家庭、智慧城市、新型显示、人工智能、智能制造、车联网、物联网、集成电路等八大主题展区,以及25个专业展区,集中展示了全球信息技术 ",XXJS201904003
读数,,3, ,"<正>数读2018浙江""两化""融合发展水平近日,浙江省经济和信息化厅公布了《2018年浙江省区域""两化""融合发展水平评估报告》,对全省各地""两化""融合发展水平进行了评估。本刊编辑部对《报告》内容进行了梳理,让我们看看浙江""两化""融合发展到了什么样的水平,又有哪些因素带动了它们的发展。 ",XXJS201904004
云阅读·观点,,1, ,"<正>李彦宏:汽车智能网联发展要经历三个境界百度创始人、董事长兼CEO李彦宏发表了《全球技术创新进入""中国时间""》的主题演讲。在演讲中,李彦宏表达了对汽车智能网联发展的看法:""汽车智能网联将是一个漫长的过程,要经历基础设施网联化、自动泊车、自动驾驶三个境界。今天我们已经看到,在一些相对封闭的场景里头,无人驾驶已经完全实现了。但今天的人工智能技术还不能全场景理解人的意图,作为一个企业家,我是一个乐观主义者,技术的发展会飞快,机器会越来越快地懂得人的需求、满足人的需求。"" ",XXJS201904005
创新论语,,1, ,"<正>吉利控股集团董事长李书福做事情必须认准一个方向,坚定一个信念,提炼一种精神,凝聚一股力量,完成一个使命。搞实业必须持之以恒,不能急于求成,实业赚不了快钱。大道至简,规律不可抗拒。只有内外兼修、厚道善良、顽强勇敢、披星戴月,一分耕耘就有一分回报,明天才能更美好。做企业必须天天如履薄冰、小心谨慎,时刻牢记合规的重要性、法律的严肃性。 ",XXJS201904006
以数字经济为统领 推进电子信息产业高质量发展,厉敏:43965128,2, ,"<正>20 1 8年,浙江省大力实施数字经济""一号工程"",大力培育新技术、新服务、新模式、新产业,积极推进电子信息产业高质量发展自去年以来,浙江省大力实施数字经济""一号工程"",大力培育新技术、新服务、新模式、新产业,积极推进电子信息产业高质量发展。2018年,浙江省电子信息行业总体保持较快增长,发展的稳定性、协调性和可持续性明显增强,电子信息制造业综合发展指数达73.34,居全国第3位。 ",XXJS201904007
数字经济主引擎动力澎湃——去年以来浙江电子信息产业主要经济指标分析,,2, ,"<正>2018年,浙江省电子信息制造业综合发展指数达73.34,居全国第三位。2019年前三个月,全省研发费用同比增长21.4%,新一代信息技术产业同比增长16.7%。浙江省电子信息产业保持平稳、较快增长,动力澎湃。2 0 18年电子信息制造业发展特点发展稳中有进,出口增长不断向好全省规模以上电子信息制造业实现增加值1700.1亿元,同比增长11.8%,对规上工业贡献率达17.9%;完成总产值7979.2亿元、销售产值7796.8亿元、出口交货值1903.5亿元,分别同比增长10.1%、9.4%和8.4%,对全省出口增长贡献率达15.9%。 ",XXJS201904008
网络安全事关国家安全,,1, ,"<正>数字经济时代,人们的生产生活早已离不开互联网,而网络安全威胁如同悬在人们头上达摩克利斯之剑,一旦发生事故,其危害性之大,波及面之广,难以计数。特别是对一个国家而言,掌握网络安全,实现自主可控,才能真正掌握网络空间话语权。习近平总书记在2018年的全国网络安全和信息化工作会议上就曾指出:""没有网络安全就没有国家安全,就没有经济社会稳定运行,广大人民群众利益也难以得到保障。"" ",XXJS201904009
赋能数字新时代的网络安全——2019西湖论剑·网络安全大会在杭召开,,2, ,"<正>""西湖论剑""大会已成为中国网络安全领域的一张""金名片""4月的杭州,又一次迎来了一年一度的""西湖论剑·网络安全大会""(以下简称""西湖论剑""大会)。""西湖论剑""大会已成功举办7届,不仅成为政府和企业间合作的桥梁、政企产学研用的交流平台、国际信息安全新动态传播渠道,更是中国网络安全领域的一张""金名片""。浙江省人民政府副省长高兴夫出席了本次大会并致辞。高兴夫指出,网络信息技术、产业发展日新月异,没有网络安全就没有国家安全,就没有经济社会的稳定营运。""网络安全日趋重要,每年出席这样的活动,交流探讨、集思广益,对不断提升网络安全保障很有意义。"" ",XXJS201904010
构建国家网络安全保障体系,,3, ,"<正>国家互联网信息办公室网络安全协调局、公安部网络安全保卫局、浙江省经济和信息化厅等相关部门领导就网络安全建设发表观点十八大以来,党中央高度重视网络安全工作,习近平总书记就网信事业长期发展的一系列理论论据和实践问题,发表了系列重要讲话,为政府职能部门推进网络安全建设工作指明了方向。在""2019西湖论剑·网络安全大会""上,国家互联网信息办公室网络安全协调局副局长胡啸、公安部网络安全保卫局总工程师郭启全、浙江省经济和信息化厅副厅长吴君青等相关部门领导就网络安全建设发表了他们的观点。 ",XXJS201904011
院士眼里的网络安全,,2, ,"<正>倪光南、邬江兴、方滨兴、杨小牛等四位中国工程院院士分别就网络安全技术、世界观与人工智能等主题进行系统阐述作为2019""西湖论剑""大会的一大亮点,""院士圆桌""环节将论坛推向了高潮。倪光南、邬江兴、方滨兴、杨小牛四位中国工程院院士分别就网络安全技术的可控性安全性、针对网络攻击不确定性进行拟态技术防御、网络安全领域三维九空间和内生安全、网络安全世界观与人工智能等主题进行系统阐述,并进行高端对话。 ",XXJS201904012
网络安全是技术更是责任,,5, ,"<正>相关政府部门负责人、专家学者和企业家代表就医疗教育、工业互联网和智慧城市等的互联网安全进行深入交流网络安全已上升为国家战略的高度。网络安全是一个关系着国家安全和主权、关系着社会稳定、关系着民族文化继承和发扬的重要问题。它的重要性,随着全球信息化步伐的加快变得越来越重要;同时随着信息技术的深入发展,网络安全也面临日趋严峻的局面。 ",XXJS201904013
2019网络安全十大创新成果,,2, ,"<正>为进一步推动网络安全技术的研究和创新发展,2019西湖论剑·网络安全大会面向全国,覆盖多个行业,评选出十大网络安全创新成果随着人工智能、云计算、物联网、大数据、移动互联网和区块链等技术越来越广泛地应用与融合发展,带来新一轮产业变革,同时也对网络安全生态提出了新的要求。为进一步推动网络安全技术的研究和创新发展,分享创新案例,2019西湖论剑·网络安全大会面向全国20多个省、市征集网络安全创新成果,覆盖政府、公安、央企、能源、金融、运营商等行业。经过西湖论剑专家委员会的评审,最终评选出2019西湖论剑·网络安全大会十大网络安全创新成果。 ",XXJS201904014
2018年我国网络安全态势,,2, ,"<正>20 1 8年,在中央网络安全和信息化委员会的统一领导下,我国进一步加强网络安全和信息化管理工作,各行业主管部门协同推进网络安全治理当前,网络安全威胁日益突出,网络安全风险不断向政治、经济、文化、社会、生态、国防等领域传导渗透,各国加强网络安全监管,持续出台网络安全政策法规。近日,国家互联网应急中心(以下简称""CNCERT"")发布了《2018年我国互联网网络安全态势综述》年度报告,对2018年我国互联网网络安全状况进 ",XXJS201904015
数说2018网络安全,,2, ,"<正>2018年,CNCERT全年捕获计算机恶意程序样本数量超过1亿个,涉及计算机恶意程序家族51万余个,较2017年增加8132个。全年计算机恶意程序传播次数日均达500万余次2018年,国家互联网应急中心(CNCERT)对攻击我国互联网的恶意程序、安全漏洞等进行了监测,全面掌控分析我国互联网网络安全情况。 ",XXJS201904016
2019年网络安全四大趋势,,1, ,"<正>国家互联网应急中心预测2019年有特殊目的针对性更强的网络攻击将越来越多结合2018年我国网络安全状况,以及5G、IPv6、区块链等新技术的发展和应用,国家互联网应急中心对2019年网络安全趋势进行了预测。有特殊目的针对性更强的网络攻击越来越多目前,网络攻击者发起网络攻击的针对性越来越强,有特殊目的的攻击行动频发。近年来,有攻击团伙长期以我国政府部门、事业单位、科研院 ",XXJS201904017
黄智杰:冲浪AI中国芯,,4, ,"<正>从机顶盒芯片跨界到人工智能芯片,杭州国芯与这些国际大公司竞争有几成胜算?杭州国芯能否凭借GX8010为中国的人工智能芯片打开一片天空?在跨界的背后杭州国芯又有怎样的战略考虑?杭州国芯总经理黄智杰为我们作了全面解读。 ",XXJS201904018
医共体的改革与发展,,4, ,"<正>医共体的改革、建设与发展是创建""健康中国""的一项基础性、民生性、战略性的系统工程,亦是党的十九大顺应信息革命与新一轮的改革开放作出的重大战略部署十九大提出了""健康中国""的改革与发展的任务。医共体的改革、建设与发展是以人民为中心发展理念的具体体现,是创建""健康中国""的一项基础性、民生性、战略性的系统工程,是党的十九大顺应信息革命与新一轮的改革开放作出的重大战略部 ",XXJS201904019
电商扶贫新模式:直播+扶贫+产业,叶秀敏:21787774,4, ,"<正>新模式帮助农民增收,助力贫困户脱贫,取得了非常显著的经济和社会效果2019年是打赢脱贫攻坚战极为关键的一年,要确保到2020年所有贫困地区和贫困人口一道迈入全面小康社会,必须动员全社会力量,融合现代信息技术和新应用到扶贫工作中来,不断创新扶贫模式。在实践领域,""直播+扶贫+产业""的电商扶贫新模式在全国各地的农村地区涌现出来。新模式作为新动能,帮助农民增收,助力贫困户脱贫,取得了非常显著的经济和社会效果,值得总结和推广。 ",XXJS201904020
大数据助力智慧财政建设,,3, ,"<正>打造财经大数据平台,提升财政管理和政府治理的精细化和科学化近几年,大数据应用正在全国各地、各行各业如火如荼地开展。以大数据为代表的新一代技术日益成为推动政府职能转变、引领社会管理变革的重要驱动力。能否运用大数据实现政府治理创新、政务服务改革升级,进而实现治理能力现代化,是摆在各级政府面前的新课题、新挑战,也是新机遇。 ",XXJS201904021
治安防控体系智能化建议,田晓剑:26768652,2, ,"<正>传统的治理手段已不能完全适应社会形势发展变化的需求,智能化治安防控体系建设显得尤为重要近年来,山东省滨州市惠民县初步建立了关键部位和区域的视频全覆盖系统,健全了安全生产责任体系,连续十多年没有发生重特大安全责任事故。这些,都得益于技防设施(技防即社会公共安全范畴的技术安全防范)建设,但还需进一步升级立体化、信息化社会治安防控体系。 ",XXJS201904022
政府网站服务外包需审慎——由政府门户网站数据显示错误引发的思考,皇甫舒婷:41763326|李翔:41763327,2, ,"<正>政府部门如何进一步加强政府网站建设和发展水平,提高对自身网站的管理和维护的能力,是需要仔细斟酌、长远考虑的事情案例概述:日前,有网友发帖称,广西南宁市上林县政府门户网站上公布的南宁市2011年到2016年的GDP数据,与西安市的GDP数据竟然一模一样,连""一个小数点都不差,真是奇迹""。经媒体曝光后,有记者就网友反映的问题致电上林县政务中心,上林县政务中心称,数据是由县发改局负责提供的。上林县发改局相关负责人对此解释说,该政府网站由服 ",XXJS201904023
智能化三问——宁波传统制造业改造提升路径分析,,2, ,"<正>以智能化为主攻方向和升级手段,加快数字经济、信息技术同传统制造的有机融合,加快推动制造业朝着工业4.0方向改造提升过去十多年来,实现传统产业优化升级或者转型升级一直是我国制造业高质量发展的主题、主线。党的十九大报告明确指出:""支持传统产业优化升级,瞄准国际标准提高水平。""为此,各地政府都在积极探索不同的推进方法和路径,各领域的制造业企业也在找到合适的转型升级道路上孜孜以求。 ",XXJS201904024
智慧环保发展新方向——基于物联网和商业智能技术的委托监测业务管理系统,徐锋:27822440|邢建东:41763013,2, ,"<正>物联网和商业智能技术的快速发展,将传统环境监测与物联网等新兴技术结合,实现更为高效统一的人机交互系统随着我国经济社会的高速发展,现有的环境监测能力供给难以满足民众和环境管理不断增加的监测需求,这种供需关系的缺口变大迫切需要创新水、土壤、大气、污染源等环境监测公共服务供给模式,引入委托环境监测第三方机构,形成以环保监测中心为骨干、委托环境监测第三方机构共同参与的水、土壤、大气、污染源等环境监测管理新体制。 ",XXJS201904025
学会“智能+”思维,,1, ,"<正>人工智能时代正在呼啸而来。2017年人工智能首次被写入政府工作报告。同年,国务院出台《新一代人工智能发展规划》,把人工智能上升至国家战略高度。近日,《浙江省促进新一代人工智能发展行动计划(2019—2022年)》正式印发,标志着浙江的人工智能也将进入发展快车道。人工智能对未来社会经济发展的影响力毋庸置疑。在智能时代,世界上最重要的资源不再是石油,而是数据。基于数据、技术和商业应用的智能企业正在迅速崛起,城市大脑、云计算、5G网络、工业互联网等产业正 ",XXJS201903002
家电AI风迎面而来,,4, ,"<正>3月14日,2019年中国家电及消费电子博览会(简称AW E2019)在上海新国际博览中心开幕,充分展现了中国制造的创新活力。目前,中国AWE与美国CES、德国IFA被并称为全球三大消费电子展。本刊记者走进AWE体验到了人工智能时代的智慧生活,并带来了展会上满含智能元素的创新产品。 ",XXJS201903003
5G的前世今生,,3, ,"<正>5G不仅是第五代移动通信,更是第四次工业革命的催化剂。关于5G的建设,全球表现出空前的一致,大家几乎处在同一时段,一起努力加速这一进程。从全球来看,5G将催生万物互联,全新的生产生活方式或会到来;从我国来看,大国崛起的背后需要雄厚的科技支撑,领跑全球5G进程,国内的运营商、设备商、终端厂商都在蓄力5G。相比1G到4G,5G速率更高,时延更低,移动性更强,频谱效率更高,连接密度也更大。 ",XXJS201903004
倪光南:自主可控方得网络安全,,1, ,"<正>近日,中国工程院院士倪光南刊发署名文章《自主可控方得网络安全》,文章指出:""当前,我国网信领域要求采用自主可控技术、产品、服务、系统的呼声越来越高,这里的‘自主可控’强调的就是可控性。自主可控是实现网络安全的前提,是一个必要条件,但并不是充分条件。换言之,采用自主可控的技术不等于实现了网络安全,但没有采用自主可控的技术一定不安全。因此,为了实现网络安全,首先要实现自主可控,再实现传统意义上的安全,最终再结合其他各种安全措施,达到保障网络安全的目标。"" ",XXJS201903005
董本洪:关于品牌数字化转型的三句真心话,,1, ,"<正>3月14日,阿里巴巴集团首席市场官董本洪在首届CMO论增长峰会上,分享了他关于品牌数字化转型的三句真心话:""一是数据技术能释放极大的商业价值,具有确定性。因为数据技术让存量市场的边界拓宽了,市场份额不等于市场存量,有些品牌已经通过数据找到新蓝海,刺激创新能量,开始满足新的需求、带来增长。二是如果你的品牌还没有感受到数字化 ",XXJS201903006
比尔·盖茨:不要轻易给人工智能划定国界,,1, ,"<正>3月18日,比尔及梅琳达·盖茨基金会联席主席比尔·盖茨在出席斯坦福大学一个论坛时说,给人工智能划定国界是很困难和有问题的,因为很多时候人工智能是全球合作的结果。盖茨进一步解释说:""微软在北京有实验室,谷歌在北京也有实验室,而一些世界上最好的人工智能研究是‘街对面’的清华大学做的。那么这是什么样的人工智能呢?这是全球性的人工智能。""他 ",XXJS201903007
孙正义:计算的能力将使人工智能真的变成现实,,1, ,"<正>近日,软银首席执行官孙正义(Masayoshi Son)在接受独家采访时表示:""过去30年,在我们这个行业(投资行业)有三件事很重要。CPU计算能力、内存大小和通讯速度。这三件事中的每件事现在都改善了一百万倍,由此对科技、生活方式和社会来说都是一个巨大的影响。我认为计算的能力将使人工智能真的变成现实,智能机器人、分析预测等,所有这些事情都正 ",XXJS201903008
