"区块链技术对政府治理创新的影响	张毅:07607488|肖聪利:36173970|宁晓静:36173971	7	区块链; 政府治理; 政府创新; 去中心化; 信用重构; 区块链政府;	""方兴未艾的区块链技术正从金融领域拓展到社会领域",给政府创新带来了新的机遇和挑战。一方面,区块链在政府治理及服务创新方面具有广泛的应用前景和发展空间,能有效推动政府角色转换和职能转变,促进政府组织结构扁平化、治理及服务过程透明化,提升政府创新绩效,提高政府数据安全,有利于建设智能化和可信任的政府。另一方面,"区块链技术也对政府传统职能、管理机制、法规制度等带来一系列挑战。深刻认识区块链技术对政府创新的影响能够促进该技术在政府部门的有效应用。 ""	DZZW201612004",,,,,,,,,,,,
"2016新型智慧城市建设与大数据资源管理研讨会在京召开		1	 	""<正>2016年11月18日","2016中国信息资源管理论坛暨新型智慧城市建设与大数据资源管理研讨会""""在中国人民大学召开。会上举行了由中国人民大学信息资源管理学院、中国信息化推进联盟协同创新专委会联合相关单位发起的""""大数据与信息资源协同创新共同体""""成立仪式","共同体主任、中国人民大学赵国俊教授介绍了""""大数据与信息资源协同创新共同 ""	DZZW201612003",,,,,,,,,,,,,,,,,,
"国务院通过《“十三五”国家信息化规划》		1	 	""<正>在2016年12月7日召开的国务院常务会议上","通过《""""十三五""""国家信息化规划》。会议认为",加快信息化发展,促进资源互联集成、高效利用,提升产业数字化、智能化水平,"对推动""""中国制造2025""""和大众创业、万众创新",培育新动能,提高群众生活品质,"意义重大。《""""十三五""""国家信息化规划》确定的重点工作有:一要打破信息壁垒和""""孤岛""""",构建统一高效、互联互通、安全可靠的国家数据资源体系,打通各部门信息系统,"推动信息跨部门跨层级共享共用。实施 ""	DZZW201612008",,,,,,,,,
"《智能制造发展规划(2016-2020年)》正式发布		1	 	""<正>推进智能制造",能够有效缩短产品研制周期,提高生产效率和产品质量,降低运营成本和资源能源消耗,加快发展智能制造,对于提高制造业供给结构的适应性和灵活性、培育经济增长新能动都具有十分重要的意义。为贯彻落实《国民经济和社会发展第十三个五年规划纲要》和《中国制造2025》,"工业和信息化部、财政部联合组织 ""	DZZW201612014",,,,,,,,,,,,,,
"“互联网+”研究的热点主题、脉络与展望——基于主题建模的内容分析	吴俊:11349111|石宏磊:36173972	11	互联网+; 文献综述; 结构化主题建模; 内容分析; 文本挖掘;	""通过采集2015年3月至2016年2月知网收录核心期刊发表的""""互联网+""""研究文献526篇",应用文本挖掘中的结构化主题建模方法,"对摘要内容进行分析发现:1当前""""互联网+""""的研究可以概括为18个热点主题;2这些主题从""""互联网+""""内涵解析、互联网如何促进特定产业转型、互联网如何推动组织特定领域创新、""""互联网+""""行动保障支撑等四方面展开;3对照《国务院关于积极推进""""互联网+""""行动的指导意见》中的11项重点行动","未来可重点加强人工智能、绿色生态、便捷交通和智慧能源等方面的研究。 ""	DZZW201612005",,,,,,,,,,,,,,,,,
"网络公共事件:议题特征、网民参与和政府回应——基于1995-2015年间300个案例的实证分析	许鑫:11430177	10	公共管理; 网络舆情; 网络公共事件; 网络群体性事件; 网民参与; 政府回应;	""选取1995-2015年间的300个网络公共事件为案例",着重从议题特征、网民参与和政府回应三个角度分析其现状和趋势。研究发现,网络公共事件大都起源于现实的社会问题,尤其是官民冲突,社会强势阶层是事件的主要涉事群体,多数事件是传统媒体和网络互动的结果。大部分事件都是网民自发参与的,话语表达是其主要参与形式,只有少数事件能发展为线下行动。网民参与的主要目的是维权和表达,接近一半的事件能够得到解决。政府回应的速度总体偏慢,但近年来反应速度越来越快。政府回应主要是话语回应和行为回应,制度性解决问题的机制尚未建立。政府回应注重单向的信息发布,忽视双向沟通和对话,"影响了事件的处置效果。 ""	DZZW201612006",,,,,,,,
"网络行动主义视阈下的巴黎暴恐事件研究	方宏:35505256|王国华:07592451|钟声扬:30053275	7	网络行动主义; 巴黎暴恐事件; 互联网; 社会化媒体; 治理;	""为更好地认识巴黎暴恐事件以及互联网在社会运动中的作用",根据对事件中互联网应用的观察,从网络行动主义的视角分析了此次暴恐事件中各方的行动反应,"梳理恐怖组织进行的宣传、招募、攻击、制造恐慌等""""负网络行动主义""""内容与行动策略","以及政府、民众等社会各界进行的危机处理、救助、反击、消除恐慌等""""正网络行动主义""""的内容与效果。最后指出该事件中的网络行动对我国虚拟社会治理的启示。 ""	DZZW201612007",,,,,,,,,,,,,,,,
"公共管理视角下我国网红的现状、问题及其治理	沈霄:36070863|王国华:07592451|杨腾飞:29164241|钟声扬:30053275	8	网红; 网络红人; 网红治理; 公共管理; 政府治理; 网络平台治理;	""网红是我国当今社会的""""高能群体""""","一言不合""""就会爆发出前所未有的""""洪荒之力""""。2016年被称作我国的网红元年",网红产业值将达到580亿元,且呈现出逐年递增的趋势。人们对文化消费的多元化决定了网红的发展也呈现多元化,未来几年,网红仍将维持现有的热度,网红人数还将不断增多,网红经济的规模也将不断扩大。随着网络社会中网红的发展、演变越来越复杂化,加上网红影响、网红产业的日益扩大,我国政府面临的网红治理也越来具挑战性、严峻性。本文通过分析网红的现状、出现的问题,并探究产生问题的原因,最后基于公共管理的视角提出政府治理的举措,以期形成一个标准规范、要求严格、监管有力的网红治理标准,"从而促成一个风清气正的网红生态环境。 ""	DZZW201612009",,,,,,,
"“互联网+政务服务”模式创新研究——以电梯应急服务为例	王连印1:12429555|凌建华1:12429523|黄景涛1:33278681|李洪浩2:36173973	8	互联网+; 应急管理; 云计算; 物联网; 大数据; 政务服务; 公共服务; 互联网思维;	""针对电梯安全事故应急救援问题","阐述了""""互联网+政务服务""""的解决途径",研究提出了电梯应急救援服务平台总体架构。该平台综合利用云计算、大数据、物联网、救援网格、GIS等新兴信息技术,引入了用户思维、迭代思维等互联网思维,实现电梯应急救援管理、电梯运行实时监测报警、电梯大数据分析等平台关键功能。目前该平台已在贵州全省进行试点运行,取得了非常好的运行效果。通过实际应用效果来看,"平台可实现快速复制、快速推广。 ""	DZZW201612010",,,,,,,,,,,,,,
"大数据的文化解构与演进路径研究	陈德权:06577423|林海波:28571160	7	大数据; 大数据文化; 信息社会; 电子治理;	""基于文化视角解读大数据基本结构",逐层剖析其组成和相应内容。大数据的整体框架应该包括物质层、行为层、制度层和精神层。该结构使得大数据具有了工具属性、思维属性和国家属性。在大数据文化解构基础上,提出我国大数据发展的物质化、行为化、制度化和精神化演进。这四条演进路径相互支撑、相互补充,形成我国大数据发展的基本态势和实践模式。政府和社会各界应该从自身使命和价值实现角度,不断培育大数据文化,多措并举,给足政策和资源支持力度,"促进我国大数据战略目标的实现。 ""	DZZW201612011",,,,,,,,,,,,,
"大数据对政府科技管理效率的影响	戴建忠:08235875	10	大数据; 政府科技管理; 管理效率; 管理信息;	""研究了大数据对我国公共交通部门、卫生管理部门、城市建设部门、工商管理部门、军事部门和狭义行政部门科技管理的作用和影响。指出大数据在对政府科技管理效率产生正面影响的同时",也带来了诸多负面的效果,主要表现在:大数据加大了政府科技信息控制的风险;大数据弱化了政府科技管理的统辖力;大数据存取的交叉拓扑性使得政府科技信息安全系数降低。充分发挥当今最先进技术的积极价值,有效规避这一技术的边缘副产品,"必须不断加强""""政府科技管理核心数据库""""建设、加快""""数据政府生态系统""""建设、深化""""政府科研信息安全框架""""建设。 ""	DZZW201612012",,,,,,,,,,,,,,,,
"智慧城市视角下的社会排斥问题研究	熊艾伦:28588105|蒲勇健:05964995|邹俊:36173974	10	智慧城市; 社会排斥; 社会融合; 数字鸿沟; 信息社会;	""我国许多城市都在推进智慧城市建设",但智慧城市的建设也容易带来社会排斥问题。在分析智慧城市与社会排斥之间的关系并构建社会排斥指标体系的基础上,探讨了30个国内外准智慧城市的社会排斥度。研究发现,我国智慧城市建设倾向于加剧社会排斥,而影响社会排斥的主要因素包括城乡收入差距、个人文化素质、社会组织规模以及产业结构等。在此基础上,"本文提出了相关建议。 ""	DZZW201612013",,,,,,,,,,,,,,,
"工业4.0时代中国数字鸿沟:治理挑战及应对之策	边留峰:35831851	7	工业4.0; 数字鸿沟; 社会不公平; 多元合作共治; 社会治理;	""数字鸿沟是一种与网络信息相关的新型社会不公平现象",同时它又是加剧社会不公平的重要变量。随着工业4.0时代的到来,"中国数字鸿沟治理面临数字鸿沟""""升级""""和治理体系能力局限的双重挑战。前者属于外部挑战",我们难以改变;后者属于内部挑战,是解决问题的关键所在。完善治理体系,提升治理能力,实行政府主导的多元合作共治,"是应对挑战的根本策略。 ""	DZZW201612015",,,,,,,,,,,,,
"美国《网络安全国家行动计划》述评	李灿强:35303710	12	网络安全; CNAP; 国家网络安全强化委员会; 首席信息安全官; 联邦网络安全研究和开发战略计划;	""为更好地保障美国网络安全",美国政府发布了《网络安全国家行动计划》。该计划旨在通过设立组织机构和领导职务、开发网络安全技术、加强人才队伍建设、增加财政预算等短期行动和长期战略,提高全国范围内网络安全意识和防护能力,提升网络事件响应能力,保护隐私,维护公共安全、经济安全和国家安全,"并使美国民众更好地掌控数字安全。该计划提出设立由政府外部的顶级战略、业务和技术专家组成的""""国家网络安全强化委员会""""","对未来十年为加强公共和私营部门网络安全所应采取的行动提出建议;设立""""联邦首席信息安全官""""职务","推动在政府部门内升级政府IT设施和转换政府网络安全管理手段;发布""""2016年联邦网络安全研究和开发战略计划""""",设定网络安全近期、中期和远期战略目标,促进发展以有效果和高效率科学证据为驱动的网络安全技术,通过威慑、保护、检测、适应等防御要素,挫败恶意网络活动。中国政府在网络安全方面已采取了诸多措施,"美国《网络安全国家行动计划》于中国政府进一步加强和完善网络安全具有很好的借鉴意义。 ""	DZZW201612016",,,,,,,
"数字时代分享经济的马克思主义合作经济理论审视	钮钦:33067042	7	分享经济; 数字时代; 马克思主义; 合作经济; 数字经济;	""分享经济在全球快速兴起和发展",引起了传统行业的重大变革。分享经济是马克思主义合作经济理论在数字时代的具体运用,是马克思主义合作经济理论在新的历史时期的发展和创新。在了解分享经济的基本内涵和发展现状的基础上,从马克思主义合作经济理论出发,审视分享经济之于中国发展的重要意义,探讨马克思主义合作经济理论对中国分享经济发展的启示,"为认识分享经济提供了科学视角。 ""	DZZW201612017",,,,,,,,,,,,,,
"《电子政务》2016年总目录		5	 	 	DZZW201612018",,,,,,,,,,,,,,,,,,,,
"卷首语		1	 	""<正>伴随着人类对数据处理能力的飞速提高",新的运算能力和算法使得人工智能领域呈现出迅猛发展的态势,标志着人类即将进入到人工智能时代。2016年10月13日,美国国家科学委员会下属的机器学习与人工智能分委员会指定的人工智能研究组公布了《美国国家人工智能发展与研究战略计划》(The National Artificial Intelligence Research and Development Strategic Plan),"其目的在于向整个美国提供一个跨部门的指导人工智能发展的战略导向。 ""	DZZW201612001",,,,,,,,,,,,,,,,
"2016年“大数据与公共服务”国际研讨会在北京召开		1	 	""<正>2016年10月29日",东部地区公共行政组织(EROPA)电子政务研究中心2016年国际研讨会在清华大学召开。本次会议由中国人事科学研究院、清华大学公共管理学院共同举办,"清华校友总会公共管理校友会互联网与大数据专门委员会提供支持。会议主题为""""大数据与公共服务""""",旨在通过交流研讨,分享各国应用大数据提高公共服务水平的理论成果与实践经验,"促进亚太地区公共服务发展。 ""	DZZW201611001",,,,,,,,,,,,,,,
"“围观重庆·健康医疗大数据实践与应用研讨会”在重庆召开		1	 	""<正>2016年10月15日","中国信息化专家学者""""围观基层""""系列活动之第八站(重庆)——""""健康医疗大数据实践与应用""""研讨会在重庆召开。来自工业和信息化部、重庆市计生委、复旦大学、浙江大学、武汉大学、南开大学、重庆大学、重庆医科大学、中迪医疗等三十家单位的近50名专家学者参与此次研讨。2016年6月",国务院办公厅颁布的《国务院办公厅关于促进和规范健康医疗大数据应用发展的指导意见》指出,健康医疗大数据是国家重要的基础性战略资源,要顺应新兴信息技术发展趋势,"规范和推动健康医疗大数 ""	DZZW201611022",,,,,,,,,,,,,,,
"数字经济与中国发展	张新红:10670910	10	数字经济; 网络经济; 共享经济; 分享经济; 信息社会; 互联网+;	""阐释了发展数字经济对中国具有特殊意义",将成为新常态下发展中国经济的新动能、引领国家创新战略的重要力量;论述了中国发展数字经济具有网民优势、实现跨越式发展的后发优势和组织体系保障的制度优势;更进一步从高速泛在的信息基础设施建设、数字经济成为国家经济发展的重要引擎且全面融入生产生活等方面论证了中国数字经济正扬帆起航,"并必将为全球经济发展做出更大贡献。 ""	DZZW201611003",,,,,,,,,,,,,,,,,,
"分享经济重构社会关系	蔡丹旦:35060590|于凤霞:21655818	7	数字经济; 共享经济; 分享经济; 社会关系; 新经济模式;	""分享经济的发展正在改变并重构着人们的社会关系",是推进社会进步与公平的有益尝试。着重从人际关系、个人与群体间雇佣与归属关系,以及不同阶层群体的流动关系等角度出发,"分析了分享经济的发展在缓解社会标签化、增进社会信任、形成多元的雇佣关系、重置社会身份与归属、畅通流动渠道等方面的重要意义。 ""	DZZW201611004",,,,,,,,,,,,,,,,,
"基于网络舆情信息综合研判的群体性事件预警研究	瞿志凯1:30466905|兰月新1:24042137|刘媛1:20917524|刘冰月2:42750235	11	公共管理; 网络舆情; 群体性事件; 层次分析法; 模糊层次综合评价法;	""随着网络新兴舆论场的强势兴起",网络舆情已逐步成为群体性事件产生的关键之一。为提升政府对群体性事件防控应对能力,实现科学高效的风险预警,在对网络舆情中群体性事件风险因素进行系统分析研究的基础上,构建了基于网络舆情信息综合研判的群体性事件预警指标体系,并引入模糊层次综合评价方法对预警等级进行评估,"以期为群体性事件预警及防控提供可行性分析及应用性探索。 ""	DZZW201611005",,,,,,,,,,,,,,
"大数据环境下群体性事件舆情信息风险管理研究	夏一雪:25804245|兰月新:24042137	9	大数据; 群体性事件; 网络舆情; 舆情信息; 公共管理; 应急管理;	""大数据环境下的群体性事件舆情信息风险管理在主体、客体和过程等方面具有自组织、线上线下互动、主动预控等特征",由此需确立数据与人文融合、虚拟与现实结合、效率与风险协调的风险管理策略。以此为基础,构建由数据资源层、互联组织层、机制运行层组成的大数据应用模式,"确立前馈预控的预防预警机制、数据驱动的决策处置机制和精确供给的善后恢复机制。 ""	DZZW201611006",,,,,,,,,,,,,,,,,
"基于BP神经网络的突发事件网络谣言危机预警	张鹏:27893657|李昊青:24014462|兰月新:24042137|周颖:35153004	8	应急管理; 网络谣言; BP神经网络; 网络舆情; 危机预警; 公共管理;	""伴随突发事件产生的网络舆情往往容易异化为形式多样的网络谣言",损害政府形象的同时也增加了突发事件应对难度。对突发事件中的网络谣言进行风险评估是政府应对网络舆情危机管理的重要难题。在构建网络谣言预警指标体系的基础上,将BP神经网络模型用于网络谣言危机预警,进而实现突发事件网络谣言风险的定量评判。通过计算机模拟仿真实验,"结合""""和颐酒店女生遇袭事件""""案例对该模型进行分析和验证。结论表明",将BP神经网络用于突发事件网络谣言危机预警是可行的,预警分级结果便于政府进行网络谣言的治理,"对于减轻民众恐慌情绪和增强政府公信力有一定作用。 ""	DZZW201611007",,,,,,,,,,,,,
"网上举报平台:共性问题与应对策略	""张锐昕1","2:07680235|董丽3:35977607""	7	反腐败; 互联网+政务服务; 网上举报平台; 举报信息库; 廉政;	""在反腐败斗争形势和任务日益严峻繁重的情况下",社会各界对利用互联网反腐败充满期待。各级纪检监察机关应反思反省所建举报网站的现状及问题,在此基础上,以纵横一体化架构建设标准规范的网上举报平台,以资源统一化基础建立动态更新的举报信息库,"以达到集聚各方力量、统一所需资源、整合相关系统、提升反腐效能的目的。 ""	DZZW201611008",,,,,,,,,,,,,,
"论网络民粹主义的三重维度——基于网络生态建设的视角	袁婷婷:45675023|王岩:08522051	7	网络民粹主义; 网络生态; 网络空间; 网络安全; 网络舆情;	""研究网络生态建设视阈下的网络民粹主义问题",需要从本体、价值和实践三重维度加以把握。在本体维度上,网络民粹主义本质上是一种在互联网中表现出来的思潮、策略,独特的叙事结构和作用机制导致其较之传统民粹主义更具有潜在威胁性。在价值维度上,网络民粹主义从指导思想、道德秩序、政治信仰与民族精神等方面产生了消极的影响,造成了网络空间的乱序和网络生态的恶化。在实践维度上,建设网络良好生态,"迫切需要从培育向上向善的网络文化、通过网络走群众路线、提高网络空间治理法治化水平三个方面进行共同努力。 ""	DZZW201611010",,,,,,,,,,,,,
"基于影响力指数相关性分析的政务微信优化实证研究——以浙江省为例	王井1:28854338|栾盛磊2:24815718	8	政务新媒体; 政务微信; 影响力指数; 传播效果;	""随着越来越多政府部门微信公众号的开通",政务微信的影响力也日益受到关注。以浙江省为例,通过梳理当前政务微信的发展状况,设计影响力指数并进行相关性分析,找出影响政务类微信公众号影响力的关键变量及其相互关系,根据分析结果,"从内容、呈现方式、后台数据以及打造品牌四个方面分别提出优化政务微信建设运营的对策建议。 ""	DZZW201611011",,,,,,,,,,,,,,
"北京政务微信的推广机制研究	柳思思:26374827	7	政务微信; 社交媒体; 微信传播指数; 推广机制; 传播效果;	""随着微信的迅猛发展",各地政府纷纷建立政务微信平台并悉心经营。北京政务微信建设仍处于探索阶段,存在着多部门微信平台同质化、微信管理方与受众之间缺乏足够的互动、政务微信对提升政府社会美誉度的能力有限、政务微信对社会舆论引导能力不足等问题。以北京政务微信平台为样本进行分析,评估北京地区政务微信平台的建设现状、传播效果及影响因素,"为提升北京政务微信的传播效果、发挥其舆情引导力建言献策。 ""	DZZW201611012",,,,,,,,,,,,,,,,
"国家治理论坛“智慧城市和电子政府建设中的国内外经验”国际研讨会举行		1	 	""<正>2016年10月24日","国家治理论坛""""公共数据开放与隐私保护——智慧城市和电子政府建设中的国内外经验:政策、法律与模式""""国际研讨会在北京大学举行。此次研讨会由北京大学国家治理协同创新中心、北京大学电子政务研究院和澳大利亚新南威尔士大学(UNSW)人文社会科学学院联合举办","亦是北京大学与新南威尔士大学的双边例行学术会议。来自北京大学、澳大利亚新南威尔士大学、日本早稻田大学、泰国国立政法大学、中山大学、中国国家疾控中心、 ""	DZZW201611009",,,,,,,,,,,,,,,,,,
"《“一带一路”大数据报告(2016)》在京发布		1	 	""<正>2016年10月28日","《""""一带一路""""大数据报告(2016)》正式出版发布会在京举行。国家信息中心常务副主任杜平发布报告。推进""""一带一路""""建设工作领导小组办公室综合组组长、国家发展改革委西部司司长田锦尘出席发布会并致辞。《""""一带一路""""大数据报告(2016)》由国家推进""""一带一路""""建设工作领导小组办公室指导","国家信息中心""""一带一路""""大数据中心编撰完成、商务印书馆出版发行。报告分为上、下两篇。上篇为""""一带一路""""综合评价报告","全球首发""""一带 ""	DZZW201611013",,,,,,,,,,,,,,,,,
"工信部发布《信息化和工业化融合发展规划(2016-2020年)》		1	 	""<正>2016年11月3日",工业和信息化部正式发布了《信息化和工业化融合发展规划(2016-2020年)》(以下简称《规划》),"全面部署""""十三五""""时期信息化和工业化融合发展工作",推动制造业转型升级,加快制造强国建设。《规划》编制以制约当前我国两化融合发展的关键问题为出发点和落脚点,充分考虑未来发展形势,聚焦融合重点,突出体系建设,注重夯实融合发展基础,着力培育互联网时代制造业的新产品、新技术、新模式、新业态,"在此基础上明确了 ""	DZZW201611015",,,,,,,,,,
"中央网信办、国家发展改革委、国务院扶贫办联合发文 加快实施网络扶贫行动		1	 	""<正>为深入贯彻落实中央扶贫开发工作会议精神",进一步落实《中共中央国务院关于打赢脱贫攻坚战的决定》和《国民经济和社会发展第十三个五年规划纲要》要求,2016年10月29日,经中央网络安全和信息化领导小组同意,中央网信办、国家发展改革委、国务院扶贫办联合印发《网络扶贫行动计划》(简称《行动计划》),要求贯彻落实习近平总书记关于要实施网络扶贫行动的重要指示精神,充分发挥互联网在助推脱贫攻坚中的重要作用,"推进精准扶贫、精准脱贫。 ""	DZZW201611017",,,,,,,,,,,,,
"2016首届中国新型智慧城市发展高峰论坛在京召开		1	 	""<正>2016年10月20-21日","2016首届中国新型智慧城市发展高峰论坛""""在北京举行。此次论坛在国家发改委高技术产业司和国家信息中心的指导和支持下",由中国信息协会主办,《中国信息界》杂志社、中国信息协会信息惠民分会承办,"同时还得到了中国区域科学协会、中国信息经济学会、中国区域经济学会智慧城市专委会、国家信息中心大数据管理应用中心、中国社会科学院信息化研究中心、北京大学中国区域经济研究中心、北京大学智慧城市研究中心、清博研究院、中国信息界发展研究院 ""	DZZW201611021",,,,,,,,,,,,,,,,
"新形势下地方政府电子政务数据规划与建设研究		12	电子政务; 数据规划; 大数据; 政务数据; 政务数据即服务; 数据治理; 元数据;	""新的形势要求地方政府转变治理思路",树立和增强数据意识。在充分借鉴企业数据治理经验的基础上,阐述了地方政府电子政务数据规划应以数据治理作为主要内容,应根据数据责任域划分,聚焦政务服务和政务管理两个领域,运用平台理念,"逐步构建""""一体双核""""数据驱动下的创新电子政务架构。进而提出并详述了基于元数据驱动技术",在建设和完善政务基础信息库的同时,实现包含大数据在内的数据集成、处理、应用、管控和运营完整生命周期的数据治理实践方法,"为进入大数据时代的地方政府数据规划和建设提供参考。 ""	DZZW201611014",,,,,,,,,,,
"公民信任对于电子政务系统成功的影响	陈涛:05963987|曾星:29714027	9	电子政务; 公共服务; 公民信任; 公民满意; 持续使用意向;	""基于公民信任理论、归因理论与D&M信息系统成功模型理论",研究电子政务系统成功的识别以及公民信任对于电子政务系统成功的影响。公民信任分为对技术的信任和对政府的信任两个维度;电子政务系统成功模型主要由感知质量、用户满意和持续使用三个变量构成,其中感知质量分为信息质量、系统质量和服务质量三个维度;通过归因理论,构建公民信任与感知质量之间的关系。结果表明,公民信任正向影响感知质量,进而通过用户满意影响用户持续使用动机,"促进电子政务系统成功。 ""	DZZW201611016",,,,,,,,,,,,,,
"我国在线公共服务的现状、问题与发展思路	丁艺:25009028|刘密霞:30611134|王鹏:31403097	8	电子政务; 在线公共服务; 互联网+; 公共服务;	""随着""""互联网+""""浪潮席卷社会各个领域",基于互联网的一体化在线公共服务一直受到党中央、国务院的高度重视,电子政务管理模式成为改善政府在线公共服务水平和质量的重要途径。基于对我国互联网在线服务平台、政策标准、省(市、自治区)在线服务情况、行业部门在线服务情况等专题调研以及《2016中国城市电子政务发展水平调查报告》,客观分析我国电子政务现阶段的发展现状、遇到的问题以及对应的发展思路,"希望可以为各地区、各部门推进在线公共服务建设提供参考。 ""	DZZW201611018",,,,,,,,,,,,,,,,
"政府网站建设PPP模式研究	宋魏巍:30918745|李欣媚:35977608	7	政府网站; PPP模式; 公私合营; 电子政务; 信息化; 公共服务; 服务型政府;	""通过文献研究、案例分析、比较分析等方法深入探究政府网站建设过程中PPP模式的应用问题。政府网站建设存在资金不足、技术与人才缺乏、管理效率低下等问题",加之社会的多元化信息需求和政府职能转变的需要,PPP模式成为政府网站建设的理想选择。在中国政府网站建设PPP模式应用实践中,存在管理理念陈旧、合作层次较低、风险划定不明确等问题。为此应当充分完善政策与制度体系,搭建优质的合作平台,"政府和企业在双方利益和风险明确的基础上共同开发建设高效、便捷的政府网站等建议。 ""	DZZW201611019",,,,,,,,,,,,,,,
"政府数据开放下的电子政务变革若干问题研究	汪梦:31839846	7	政府数据开放; 电子政务; 信息公开; 数据保护;	""作为国家重要战略性资源的数据如何在我国政治、经济和社会发展中发挥作用是目前理论和实践都特别关注的热点之一",其中,开放政府数据既能够彰显政府透明度又能够推动公共服务和社会治理。为了实现和促进政府数据的开放,需要对现有的电子政务制度作出变革。变革后的电子政务须适应当下高度发达的互联网和其他信息技术的要求,"并达成政府数据的公开和再利用之目的。 ""	DZZW201611020",,,,,,,,,,,,,,,,
"卷首语		1	 	""<正>以计算机、网络、通信为代表的现代信息技术发展浪潮",席卷着工业、贸易等各种传统行业,催生了数字经济的发展,数字经济也被称为网络经济、信息经济等。在全球信息化进入全面渗透、跨界融合、加速创新的大背景下,数字经济异军突起,正在成为创新经济增长方式的强大动能。而分享经济,作为数字经济的一种新的形态,借助互联网实现供需连接和最优化配置,发展迅猛,"成为全球性的经济大趋势。 ""	DZZW201611002",,,,,,,,,,,
"“互联网+政务服务”对地方政府治理的影响分析与实践研究		8	互联网+; 互联网+政务服务; 政府治理; 数据共享;	""从""""互联网+政务服务""""及相关概念的辨析出发",阐述了其对地方政府的治理和电子政务产生的深刻影响。在此基础上,"提出基于整体政府建设理念的地方政府""""互联网+政务服务""""实践方法",其关键要素是:与地方政府的行政体制改革紧密结合,"以行政相对人为中心构建""""互联网+政务服务""""",建立满足新形势下政府治理和政务服务要求的政务支撑平台,政务数据资源的建设完善与共享开放同等重要,"加强法规体系保障与配套制度建设等。 ""	DZZW201610002",,,,,,,,,,,,,
"“互联网+政务服务”:驱动要素与政府职责	李健:35883559	7	互联网+; 政务服务; 一号一窗一网; 公共服务; 信息安全;	""在解读《推进""""互联网+政务服务""""开展信息惠民试点实施方案》提出的工作目标——""""一号一窗一网""""功用的基础上","分析驱动""""互联网+政务服务""""的三个要素——技术创新、公共服务、信息安全的效用","并探讨政府在推进""""互联网+政务服务""""开展信息惠民过程中应该承担的职责。 ""	DZZW201610003",,,,,,,,,,,,,,,,,,
"“互联网+养老服务”:O2O模式的养老服务供需平台构建	""郭丽娜1","2:29592351|郝勇3:35645954|吴瑞君1:07532975""	8	互联网+; 养老服务; 居家养老; O2O模式; 公共服务;	""政府""""底层群体关注多","大众需求关注少""""、社会养老资源游离分散、养老服务市场氛围松弛等问题",使养老服务供需不匹配、市场活力不足,"难以有效满足大多数居家老年人的社会化养老服务需求。作为""""互联网+养老服务""""的方式之一",养老服务O2O能在一定程度上发挥互联网在养老服务资源配置中的优化和集成作用。在详细梳理养老服务供给、互联网在养老服务领域应用的理论探讨和实践基础上,对养老服务O2O运营平台的内容、功能、框架和保障等关键要素进行了探讨,以期通过线上养老服务的营销和消费,带动线下服务的提供,在满足老人养老需求的同时,塑造有序竞争的环境,以引导养老服务市场化的雏形,"最终实现养老服务真正的社会化、市场化。 ""	DZZW201610005",,,,,,,,
"“互联网+公共服务”模式建构中的管理问题——基于供给效率观	何继新:33175983|李原乐:34086662	8	互联网+; 公共服务; 政务服务; 供给管理; 智慧服务; 融合创新;	""""""互联网+公共服务""""是在互联网技术发展新常态下提出的创新型公共服务供给模式。""""互联网+公共服务""""在广泛运用与实践过程中也逐渐暴露其诸多供给管理问题。研究首先解读了基于不同维度对""""互联网+公共服务""""的认识。然后","从供给管理效率视角指出""""互联网+公共服务""""作为新型供给模式",探究了其供给过程中具有决策有用性、开放透明性、高效响应性、交互联结性、实时分工协同性和功能多样性等六个方面的管理特征。最后,"提炼并探讨了在供给管理中管理思维观念固化、模式应用、产权界定、新信息基础设施建设、风险安全、组织协同和政府推动等七个方面的关键管理问题。 ""	DZZW201610006",,,,,,,,,,,,,,,,,
"“互联网+”背景下养老服务构建研究	石刚:21822830	7	养老服务; 居家数据终端; 微信服务; 公共服务; 社区信息化; 社区管理;	""中国人口老龄化问题日益突出",养老需求呈现多层次多样化特征,以北京市老年人口比例较高的社区为对象,进行居家养老和社区服务调研。针对服务内容复杂化和精细化,信息平台标准不统一的实际情况,提出从城市养老云平台构建,居家数据终端接入,社区和机构服务管理系统、互助服务系统和微信公众号建设等方面入手,建立基于云平台的养老服务模式,整合不同层次资源,"提升养老服务整体水平。 ""	DZZW201610007",,,,,,,,,,
"国务院印发《政务信息资源共享管理暂行办法》		1	 	""<正>经李克强总理签批",2016年9月19日国务院印发《政务信息资源共享管理暂行办法》(国发〔2016〕51号,以下简称《办法》),对当前和今后一个时期推进政务信息资源共享管理的原则要求、主要任务和监督保障作出规定。《办法》指出,要加快推动政务信息系统互联和公共数据共享,充分发挥政务信息资源共享在深化改革、转变职能、创新管理中的重要作用,增强政府公信力,提高行政效率,"提升服务水平。政务信息资源包括政务部门依法采集、依法授权管理和 ""	DZZW201610004",,,,,,,,,,,,
